season,climvar,modern_site_code,x,y,name,bioclim_val,pred_val,forms
rainy,t_mean,TSTE1,76.61246,11.21223,chelsa_temp_rainy_6_11,15.358333333333292,21.365148544311523,"value ~ s(elev, k = 3) + coast + lat"
rainy,t_mean,WLTN1,76.789,11.365,chelsa_temp_rainy_6_11,17.29166666666663,21.974013686180115,"value ~ s(elev, k = 3) + coast + lat"
rainy,t_mean,WLTN2,76.779,11.355,chelsa_temp_rainy_6_11,17.191666666666663,22.017181634902954,"value ~ s(elev, k = 3) + coast + lat"
rainy,t_mean,WTCM1,76.561,11.344,chelsa_temp_rainy_6_11,13.791666666666686,20.38612973690033,"value ~ s(elev, k = 3) + coast + lat"
rainy,t_mean,WTCM2,76.552,11.333,chelsa_temp_rainy_6_11,13.691666666666663,20.484903693199158,"value ~ s(elev, k = 3) + coast + lat"
rainy,t_mean,ASFQ10,76.60214845,11.50345721,chelsa_temp_rainy_6_11,16.133333333333326,22.099110960960388,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ12,76.88032238,11.49702101,chelsa_temp_rainy_6_11,17.41666666666663,22.117090106010437,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ15,76.7942723,11.48717461,chelsa_temp_rainy_6_11,16.34166666666664,22.203861236572266,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ16,76.7793,11.4651,chelsa_temp_rainy_6_11,16.691666666666663,21.985867500305176,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ17,76.62574652,11.4453058,chelsa_temp_rainy_6_11,15.19166666666672,21.63625729084015,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ18,76.78027378,11.44161317,chelsa_temp_rainy_6_11,16.191666666666663,21.830570101737976,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ19,76.61706892,11.44092801,chelsa_temp_rainy_6_11,15.433333333333337,21.732784867286682,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ22,76.66552,11.4226,chelsa_temp_rainy_6_11,15.125,21.60468900203705,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ23,76.62467365,11.41579618,chelsa_temp_rainy_6_11,14.15833333333336,21.349518418312073,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ25,76.72919502,11.41410156,chelsa_temp_rainy_6_11,13.574999999999989,20.961291432380676,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ27,76.66983965,11.41041649,chelsa_temp_rainy_6_11,14.941666666666663,21.529590010643005,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ28,76.62860337,11.4085924,chelsa_temp_rainy_6_11,14.766666666666708,21.513251781463623,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ29,76.78223094,11.40596375,chelsa_temp_rainy_6_11,14.15833333333336,21.29034733772278,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ3,76.59621913,11.51822191,chelsa_temp_rainy_6_11,19.35833333333329,23.14910590648651,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ31,76.66553779,11.39956613,chelsa_temp_rainy_6_11,14.949999999999989,21.581822752952576,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ32,76.67809,11.39455,chelsa_temp_rainy_6_11,15.150000000000034,21.625762939453125,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ34,76.76929652,11.39300698,chelsa_temp_rainy_6_11,16.024999999999977,21.631200909614563,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ36,76.88750854,11.38456603,chelsa_temp_rainy_6_11,18.83333333333337,22.548936247825623,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ37,76.66344467,11.38277077,chelsa_temp_rainy_6_11,15.858333333333292,21.62187433242798,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ39,76.7757081,11.37321922,chelsa_temp_rainy_6_11,17.32499999999999,22.251827001571655,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ41,76.6782102,11.35443825,chelsa_temp_rainy_6_11,15.59166666666664,21.77499532699585,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ42,76.6286255,11.35142201,chelsa_temp_rainy_6_11,15.833333333333314,21.960383892059326,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ43,76.57028335,11.34768537,chelsa_temp_rainy_6_11,13.774999999999977,21.693198919296265,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ45,76.58705588,11.34048546,chelsa_temp_rainy_6_11,14.266666666666652,21.626266717910767,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ46,76.70524849,11.33347855,chelsa_temp_rainy_6_11,16.17500000000001,22.01509177684784,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ47,76.56527554,11.32850959,chelsa_temp_rainy_6_11,13.691666666666663,21.212475776672363,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ48,76.73574117,11.32845085,chelsa_temp_rainy_6_11,17.724999999999966,22.380948543548584,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ50,76.61974909,11.31436879,chelsa_temp_rainy_6_11,16.17500000000001,22.14716649055481,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ51,76.67748725,11.31403575,chelsa_temp_rainy_6_11,15.399999999999977,21.79179048538208,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ52,76.66696305,11.30984907,chelsa_temp_rainy_6_11,15.433333333333337,21.964377880096436,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ53,76.73793628,11.30905469,chelsa_temp_rainy_6_11,18.558333333333337,22.795835256576538,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ55,76.56310215,11.30790616,chelsa_temp_rainy_6_11,14.974999999999966,22.189265966415405,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ56,76.61229999,11.30789132,chelsa_temp_rainy_6_11,15.941666666666663,22.083659529685974,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ58,76.58461073,11.30253438,chelsa_temp_rainy_6_11,15.925000000000011,22.110334753990173,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ59,76.7812738,11.29704546,chelsa_temp_rainy_6_11,19.133333333333383,22.86583662033081,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ60,76.66230637,11.29425705,chelsa_temp_rainy_6_11,16.73333333333335,22.057324290275574,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ61,76.5604073,11.28758052,chelsa_temp_rainy_6_11,13.608333333333405,21.348745346069336,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ62,76.57466976,11.28260159,chelsa_temp_rainy_6_11,14.058333333333337,21.63131856918335,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ63,76.68860598,11.28023945,chelsa_temp_rainy_6_11,17.883333333333326,22.60989284515381,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ65,76.5677996,11.27151582,chelsa_temp_rainy_6_11,14.108333333333405,21.46291172504425,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ67,76.58533724,11.26236515,chelsa_temp_rainy_6_11,14.416666666666629,21.570414423942566,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ68,76.63119161,11.26118448,chelsa_temp_rainy_6_11,16.90833333333336,22.397374749183655,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ71,76.6220776,11.24818407,chelsa_temp_rainy_6_11,15.724999999999966,21.9937402009964,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ72,76.57016125,11.24730361,chelsa_temp_rainy_6_11,14.074999999999989,21.459980130195618,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ73,76.54897909,11.24020778,chelsa_temp_rainy_6_11,13.90833333333336,21.409847855567932,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ75,76.62106899,11.23704596,chelsa_temp_rainy_6_11,15.974999999999966,22.04082763195038,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ76,76.59274613,11.22619063,chelsa_temp_rainy_6_11,14.616666666666674,21.685978055000305,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ77,76.61020697,11.22592389,chelsa_temp_rainy_6_11,16,22.15563702583313,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ78,76.64183528,11.21577952,chelsa_temp_rainy_6_11,16.98333333333335,22.378790497779846,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,ASFQ8,76.85221568,11.50484336,chelsa_temp_rainy_6_11,19.44999999999999,22.97107684612274,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,AVLC1,76.603,11.302,chelsa_temp_rainy_6_11,15.891666666666708,22.065015077590942,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,AVLC2,76.592,11.299,chelsa_temp_rainy_6_11,14.899999999999977,22.112585067749023,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,BGOT1,76.714,11.42,chelsa_temp_rainy_6_11,14.583333333333314,21.37067675590515,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,BVLR1,76.835,11.351,chelsa_temp_rainy_6_11,18.999999999999943,22.030048370361328,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,BVLR2,76.84,11.343,chelsa_temp_rainy_6_11,21.01666666666665,23.326268434524536,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,CNRG1,76.805,11.345,chelsa_temp_rainy_6_11,17.491666666666674,22.22132956981659,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,CNRG2,76.79,11.339,chelsa_temp_rainy_6_11,18.191666666666663,22.49567699432373,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,DDBT1,76.73558,11.4015,chelsa_temp_rainy_6_11,13.199999999999989,20.8878356218338,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,EMVL1,76.58027,11.35123,chelsa_temp_rainy_6_11,14.625000000000057,21.63589084148407,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,EMVL2,76.594,11.348,chelsa_temp_rainy_6_11,15.391666666666708,21.86880612373352,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,FHEK1,76.914,11.459,chelsa_temp_rainy_6_11,16.41666666666663,21.76799511909485,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,GDLR1,76.51434,11.4872,chelsa_temp_rainy_6_11,20.19999999999999,23.729684829711914,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,GDLR2,76.52622,11.49314,chelsa_temp_rainy_6_11,18.92500000000001,23.616259813308716,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,GVSL1,76.64279,11.39221,chelsa_temp_rainy_6_11,14.800000000000011,21.457541823387146,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,HTHP1,76.817,11.35,chelsa_temp_rainy_6_11,16.65833333333336,21.9923357963562,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,KDND1,76.7,11.4667,chelsa_temp_rainy_6_11,16.53333333333336,22.19717311859131,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,KJPN1,76.932,11.359,chelsa_temp_rainy_6_11,22.116666666666617,23.69122624397278,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,KJPN2,76.921,11.358,chelsa_temp_rainy_6_11,22.566666666666663,23.630393624305725,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,KKTG1,76.936,11.452,chelsa_temp_rainy_6_11,17.875,22.187959909439087,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,KLHT1,76.68286,11.460672,chelsa_temp_rainy_6_11,16.32499999999999,22.064290761947632,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,KMFD1,76.896385,11.469283,chelsa_temp_rainy_6_11,17.34166666666664,22.01159143447876,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,KMFD2,76.91277,11.4477,chelsa_temp_rainy_6_11,17.20833333333337,21.935412049293518,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,KNSL1,76.906,11.451,chelsa_temp_rainy_6_11,17.500000000000057,22.050322771072388,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,KUKL1,76.863,11.433,chelsa_temp_rainy_6_11,16.65833333333336,21.884884119033813,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,KULR1,76.859,11.354,chelsa_temp_rainy_6_11,22.150000000000034,23.152063250541687,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,KULR2,76.868,11.345,chelsa_temp_rainy_6_11,24.08333333333337,23.935715913772583,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,LDNH2,76.6962,11.36707,chelsa_temp_rainy_6_11,14.93333333333328,21.616307616233826,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,LWSL1,76.873,11.439,chelsa_temp_rainy_6_11,16.53333333333336,21.76008415222168,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,NDVT1,76.549,11.488,chelsa_temp_rainy_6_11,17.39166666666671,22.66359269618988,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,NDVT2,76.548,11.478,chelsa_temp_rainy_6_11,16.850000000000023,22.456557631492615,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,OTCM1,76.696,11.412,chelsa_temp_rainy_6_11,14.824999999999989,21.525919675827026,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,OTCM2,76.708,11.399,chelsa_temp_rainy_6_11,14.508333333333326,21.31033456325531,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,OTCM3,76.70851,11.38741,chelsa_temp_rainy_6_11,14.699999999999989,21.477755784988403,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,RNMD1,76.796,11.332,chelsa_temp_rainy_6_11,19.116666666666674,22.48784101009369,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,RNMD2,76.783,11.328,chelsa_temp_rainy_6_11,17.958333333333314,22.353209257125854,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,SMPK2,76.799,11.356,chelsa_temp_rainy_6_11,17.350000000000023,22.18873691558838,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,TMTE1,76.705255,11.281124,chelsa_temp_rainy_6_11,17.883333333333326,22.59160542488098,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,TSTE1,76.61246,11.21223,chelsa_temp_rainy_6_11,15.358333333333292,22.003471970558167,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,WLTN1,76.789,11.365,chelsa_temp_rainy_6_11,17.29166666666663,22.12664246559143,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,WLTN2,76.779,11.355,chelsa_temp_rainy_6_11,17.191666666666663,22.178937077522278,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,WTCM1,76.561,11.344,chelsa_temp_rainy_6_11,13.791666666666686,21.30884051322937,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
rainy,t_mean,WTCM2,76.552,11.333,chelsa_temp_rainy_6_11,13.691666666666663,21.399548530578613,"value ~ s(elev, k = 3) + s(coast, lat, k = 5)"
dry,t_mean,ASFQ10,76.60214845,11.50345721,chelsa_temp_dry_12_5,17.23333333333335,21.798919081687927,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ12,76.88032238,11.49702101,chelsa_temp_dry_12_5,18.491666666666674,22.493562817573547,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ15,76.7942723,11.48717461,chelsa_temp_dry_12_5,17.416666666666686,22.478461623191833,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ16,76.7793,11.4651,chelsa_temp_dry_12_5,17.791666666666686,22.03675878047943,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ17,76.62574652,11.4453058,chelsa_temp_dry_12_5,16.25,20.987242341041565,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ18,76.78027378,11.44161317,chelsa_temp_dry_12_5,17.275000000000034,21.74984109401703,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ19,76.61706892,11.44092801,chelsa_temp_dry_12_5,16.51666666666665,21.13447642326355,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ22,76.66552,11.4226,chelsa_temp_dry_12_5,16.17500000000001,21.02499485015869,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ23,76.62467365,11.41579618,chelsa_temp_dry_12_5,15.166666666666686,20.454933762550354,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ25,76.72919502,11.41410156,chelsa_temp_dry_12_5,14.524999999999977,20.024555683135986,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ27,76.66983965,11.41041649,chelsa_temp_dry_12_5,15.96666666666664,20.90041184425354,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ28,76.62860337,11.4085924,chelsa_temp_dry_12_5,15.791666666666686,20.76827847957611,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ29,76.78223094,11.40596375,chelsa_temp_dry_12_5,15.141666666666652,20.772053480148315,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ3,76.59621913,11.51822191,chelsa_temp_dry_12_5,20.633333333333326,23.715720653533936,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ31,76.66553779,11.39956613,chelsa_temp_dry_12_5,15.983333333333292,20.979692101478577,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ32,76.67809,11.39455,chelsa_temp_dry_12_5,16.191666666666663,21.10427439212799,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ34,76.76929652,11.39300698,chelsa_temp_dry_12_5,17.099999999999966,21.35344099998474,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ36,76.88750854,11.38456603,chelsa_temp_dry_12_5,20.01666666666671,23.316566348075867,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ37,76.66344467,11.38277077,chelsa_temp_dry_12_5,16.94999999999999,21.051421403884888,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ39,76.7757081,11.37321922,chelsa_temp_dry_12_5,18.48333333333335,22.51999020576477,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ41,76.6782102,11.35443825,chelsa_temp_dry_12_5,16.67500000000001,21.376091957092285,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ42,76.6286255,11.35142201,chelsa_temp_dry_12_5,16.941666666666663,21.583730816841125,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ43,76.57028335,11.34768537,chelsa_temp_dry_12_5,14.774999999999977,20.945714712142944,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ45,76.58705588,11.34048546,chelsa_temp_dry_12_5,15.300000000000011,20.862659692764282,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ46,76.70524849,11.33347855,chelsa_temp_dry_12_5,17.28333333333336,21.89330005645752,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ47,76.56527554,11.32850959,chelsa_temp_dry_12_5,14.69166666666672,20.054757833480835,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ48,76.73574117,11.32845085,chelsa_temp_dry_12_5,18.90833333333336,22.64079761505127,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ50,76.61974909,11.31436879,chelsa_temp_dry_12_5,17.308333333333337,21.900850296020508,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ51,76.67748725,11.31403575,chelsa_temp_dry_12_5,16.48333333333329,21.410069465637207,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ52,76.66696305,11.30984907,chelsa_temp_dry_12_5,16.491666666666674,21.696987986564636,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ53,76.73793628,11.30905469,chelsa_temp_dry_12_5,19.80833333333328,23.414714217185974,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ55,76.56310215,11.30790616,chelsa_temp_dry_12_5,16.05000000000001,21.847997188568115,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ56,76.61229999,11.30789132,chelsa_temp_dry_12_5,17.058333333333337,21.772491931915283,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ58,76.58461073,11.30253438,chelsa_temp_dry_12_5,17.04166666666663,21.742290019989014,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ59,76.7812738,11.29704546,chelsa_temp_dry_12_5,20.375000000000057,23.659486413002014,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ60,76.66230637,11.29425705,chelsa_temp_dry_12_5,17.883333333333326,21.85177218914032,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ61,76.5604073,11.28758052,chelsa_temp_dry_12_5,14.608333333333292,20.300148129463196,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ62,76.57466976,11.28260159,chelsa_temp_dry_12_5,15.083333333333314,20.855108618736267,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ63,76.68860598,11.28023945,chelsa_temp_dry_12_5,19.099999999999966,22.935266137123108,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ65,76.5677996,11.27151582,chelsa_temp_dry_12_5,15.108333333333292,20.52288806438446,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ67,76.58533724,11.26236515,chelsa_temp_dry_12_5,15.44166666666672,20.76827847957611,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ68,76.63119161,11.26118448,chelsa_temp_dry_12_5,18.10833333333329,22.38785684108734,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ71,76.6220776,11.24818407,chelsa_temp_dry_12_5,16.84166666666664,21.621482491493225,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ72,76.57016125,11.24730361,chelsa_temp_dry_12_5,15.108333333333348,20.53043782711029,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ73,76.54897909,11.24020778,chelsa_temp_dry_12_5,14.925000000000011,20.394529581069946,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ75,76.62106899,11.23704596,chelsa_temp_dry_12_5,17.091666666666697,21.70831286907196,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ76,76.59274613,11.22619063,chelsa_temp_dry_12_5,15.649999999999977,20.994792938232422,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ77,76.61020697,11.22592389,chelsa_temp_dry_12_5,17.125,21.89330005645752,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ78,76.64183528,11.21577952,chelsa_temp_dry_12_5,18.16666666666663,22.384081602096558,"value ~ s(elev, k = 3)"
dry,t_mean,ASFQ8,76.85221568,11.50484336,chelsa_temp_dry_12_5,20.67500000000001,24.005454063415527,"value ~ s(elev, k = 3)"
dry,t_mean,AVLC1,76.603,11.302,chelsa_temp_dry_12_5,17.008333333333326,21.71208882331848,"value ~ s(elev, k = 3)"
dry,t_mean,AVLC2,76.592,11.299,chelsa_temp_dry_12_5,15.94166666666672,21.772491931915283,"value ~ s(elev, k = 3)"
dry,t_mean,BGOT1,76.714,11.42,chelsa_temp_dry_12_5,15.600000000000023,20.730526328086853,"value ~ s(elev, k = 3)"
dry,t_mean,BVLR1,76.835,11.351,chelsa_temp_dry_12_5,20.208333333333314,22.255723118782043,"value ~ s(elev, k = 3)"
dry,t_mean,BVLR2,76.84,11.343,chelsa_temp_dry_12_5,22.333333333333314,24.609986543655396,"value ~ s(elev, k = 3)"
dry,t_mean,CNRG1,76.805,11.345,chelsa_temp_dry_12_5,18.60833333333335,22.53886580467224,"value ~ s(elev, k = 3)"
dry,t_mean,CNRG2,76.79,11.339,chelsa_temp_dry_12_5,19.383333333333326,22.99944519996643,"value ~ s(elev, k = 3)"
dry,t_mean,DDBT1,76.73558,11.4015,chelsa_temp_dry_12_5,14.133333333333326,19.903748273849487,"value ~ s(elev, k = 3)"
dry,t_mean,EMVL1,76.58027,11.35123,chelsa_temp_dry_12_5,15.65833333333336,20.866434812545776,"value ~ s(elev, k = 3)"
dry,t_mean,EMVL2,76.594,11.348,chelsa_temp_dry_12_5,16.483333333333405,21.319464087486267,"value ~ s(elev, k = 3)"
dry,t_mean,FHEK1,76.914,11.459,chelsa_temp_dry_12_5,17.441666666666663,21.912176251411438,"value ~ s(elev, k = 3)"
dry,t_mean,GDLR1,76.51434,11.4872,chelsa_temp_dry_12_5,21.55000000000001,24.544925093650818,"value ~ s(elev, k = 3)"
dry,t_mean,GDLR2,76.52622,11.49314,chelsa_temp_dry_12_5,20.183333333333337,24.37388002872467,"value ~ s(elev, k = 3)"
dry,t_mean,GVSL1,76.64279,11.39221,chelsa_temp_dry_12_5,15.824999999999989,20.69277334213257,"value ~ s(elev, k = 3)"
dry,t_mean,HTHP1,76.817,11.35,chelsa_temp_dry_12_5,17.758333333333326,22.146241307258606,"value ~ s(elev, k = 3)"
dry,t_mean,KDND1,76.7,11.4667,chelsa_temp_dry_12_5,17.633333333333383,22.225521087646484,"value ~ s(elev, k = 3)"
dry,t_mean,KJPN1,76.932,11.359,chelsa_temp_dry_12_5,23.441666666666663,25.332666635513306,"value ~ s(elev, k = 3)"
dry,t_mean,KJPN2,76.921,11.358,chelsa_temp_dry_12_5,23.941666666666663,25.23152983188629,"value ~ s(elev, k = 3)"
dry,t_mean,KKTG1,76.936,11.452,chelsa_temp_dry_12_5,18.975000000000023,22.71252751350403,"value ~ s(elev, k = 3)"
dry,t_mean,KLHT1,76.68286,11.460672,chelsa_temp_dry_12_5,17.40833333333336,21.93482768535614,"value ~ s(elev, k = 3)"
dry,t_mean,KMFD1,76.896385,11.469283,chelsa_temp_dry_12_5,18.416666666666686,22.33122754096985,"value ~ s(elev, k = 3)"
dry,t_mean,KMFD2,76.91277,11.4477,chelsa_temp_dry_12_5,18.291666666666686,22.22174632549286,"value ~ s(elev, k = 3)"
dry,t_mean,KNSL1,76.906,11.451,chelsa_temp_dry_12_5,18.599999999999966,22.414283633232117,"value ~ s(elev, k = 3)"
