ID,climate_measure,season,year,value,alt,slope,aspect,modern_site_code,site_name,historical_site_code,modern_landCover_type
11,ppt,rainy,1940,171.31036376953125,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,ppt,rainy,1950,123.71561431884766,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,ppt,rainy,1960,122.4812240600586,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,ppt,rainy,1970,148.88519287109375,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,ppt,rainy,1980,137.7395477294922,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,ppt,rainy,1990,130.47763061523438,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,ppt,rainy,2000,113.24303436279297,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,ppt,rainy,2010,118.4303207397461,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,dry,1870,16.411949157714844,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,dry,1880,16.203298568725586,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,dry,1890,16.32190704345703,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,dry,1900,16.367246627807617,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,dry,1910,16.156784057617188,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,dry,1920,16.357261657714844,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,dry,1930,16.409454345703125,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,dry,1940,16.531272888183594,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,dry,1950,16.637113571166992,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,dry,1960,16.646286010742188,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,dry,1970,16.685455322265625,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,dry,1980,17.02847671508789,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,dry,1990,17.011404037475586,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,dry,2000,17.103527069091797,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,dry,2010,17.437637329101562,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,rainy,1870,15.561956405639648,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,rainy,1880,15.530975341796875,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,rainy,1890,15.735548973083496,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,rainy,1900,15.80858039855957,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,rainy,1910,15.692730903625488,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,rainy,1920,15.81887149810791,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,rainy,1930,15.814118385314941,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,rainy,1940,16.040328979492188,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,rainy,1950,15.936355590820312,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,rainy,1960,16.02957534790039,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,rainy,1970,16.085390090942383,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,rainy,1980,16.3995361328125,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,rainy,1990,16.42439842224121,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,rainy,2000,16.52829933166504,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
11,t_mean,rainy,2010,16.760242462158203,2028,5.697386741638184,87.42823028564453,FHEK1,Fern Hill Tea Estate,FHEK,Shola Forest
12,ppt,dry,1870,75.01409149169922,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,dry,1880,66.797454833984375,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,dry,1890,68.25267028808594,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,dry,1900,89.58882141113281,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,dry,1910,68.82524108886719,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,dry,1920,84.42436981201172,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,dry,1930,90.61064147949219,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,dry,1940,92.185760498046875,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,dry,1950,84.72640228271484,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,dry,1960,75.92198181152344,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,dry,1970,77.57627868652344,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,dry,1980,65.12432861328125,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,dry,1990,63.078468322753906,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,dry,2000,72.79102325439453,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,dry,2010,65.8334732055664,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,rainy,1870,175.40541076660156,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,rainy,1880,168.610595703125,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,rainy,1890,160.31137084960938,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,rainy,1900,209.213134765625,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,rainy,1910,209.26724243164062,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,rainy,1920,225.3531951904297,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,rainy,1930,212.61204528808594,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,rainy,1940,225.4582061767578,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,rainy,1950,191.8833465576172,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,rainy,1960,177.5046844482422,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,rainy,1970,185.81866455078125,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,rainy,1980,147.66783142089844,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,rainy,1990,170.13644409179688,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,rainy,2000,144.92222595214844,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,ppt,rainy,2010,160.53683471679688,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,dry,1870,19.85885238647461,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,dry,1880,19.660001754760742,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,dry,1890,19.802705764770508,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,dry,1900,19.831790924072266,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,dry,1910,19.604188919067383,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,dry,1920,19.831321716308594,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,dry,1930,19.888858795166016,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,dry,1940,20.02004623413086,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,dry,1950,20.12035369873047,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,dry,1960,20.135366439819336,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,dry,1970,20.193208694458008,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,dry,1980,20.538782119750977,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,dry,1990,20.517671585083008,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,dry,2000,20.628055572509766,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,dry,2010,20.680604934692383,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,rainy,1870,18.794404983520508,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,rainy,1880,18.75755500793457,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,rainy,1890,18.99325942993164,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,rainy,1900,19.066381454467773,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,rainy,1910,18.931888580322266,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,rainy,1920,19.071691513061523,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,rainy,1930,19.070159912109375,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,rainy,1940,19.291975021362305,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,rainy,1950,19.173412322998047,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,rainy,1960,19.297218322753906,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,rainy,1970,19.365758895874023,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,rainy,1980,19.681644439697266,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,rainy,1990,19.722801208496094,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,rainy,2000,19.835241317749023,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
12,t_mean,rainy,2010,19.892593383789062,1263,13.529052734375,328.17095947265625,GDLR1,Gudalur,GDLR,Non-shola forest
13,ppt,dry,1870,76.99628448486328,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,dry,1880,68.46935272216797,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,dry,1890,68.74434661865234,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,dry,1900,92.65314483642578,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,dry,1910,70.74634552001953,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,dry,1920,88.860015869140625,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,dry,1930,92.73885345458984,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,dry,1940,95.552001953125,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,dry,1950,87.89332580566406,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,dry,1960,77.63068389892578,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,dry,1970,80.1767578125,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,dry,1980,67.24949645996094,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,dry,1990,65.02421569824219,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,dry,2000,74.620361328125,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,dry,2010,67.42259979248047,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,rainy,1870,162.50074768066406,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,rainy,1880,155.97511291503906,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,rainy,1890,146.27500915527344,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,rainy,1900,192.4137420654297,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,rainy,1910,198.1717071533203,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,rainy,1920,213.3058319091797,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,rainy,1930,204.81491088867188,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,rainy,1940,214.5185089111328,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,rainy,1950,180.1006317138672,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,rainy,1960,167.33489990234375,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,rainy,1970,177.42556762695312,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,rainy,1980,142.56317138671875,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,rainy,1990,161.34405517578125,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,rainy,2000,137.89938354492188,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,ppt,rainy,2010,151.6325225830078,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,dry,1870,18.665782928466797,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,dry,1880,18.473161697387695,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,dry,1890,18.607511520385742,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,dry,1900,18.637493133544922,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,dry,1910,18.42054557800293,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,dry,1920,18.6358699798584,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,dry,1930,18.690589904785156,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,dry,1940,18.815685272216797,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,dry,1950,18.91293716430664,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,dry,1960,18.926671981811523,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,dry,1970,18.98003578186035,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,dry,1980,19.312349319458008,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,dry,1990,19.292499542236328,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,dry,2000,19.396509170532227,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,dry,2010,19.481321334838867,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,rainy,1870,17.66922378540039,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,rainy,1880,17.634479522705078,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,rainy,1890,17.857542037963867,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,rainy,1900,17.927885055541992,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,rainy,1910,17.80072021484375,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,rainy,1920,17.933635711669922,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,rainy,1930,17.931737899780273,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,rainy,1940,18.145780563354492,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,rainy,1950,18.033451080322266,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,rainy,1960,18.14887046813965,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,rainy,1970,18.213260650634766,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,rainy,1980,18.51712417602539,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,rainy,1990,18.5546932220459,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,rainy,2000,18.661869049072266,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
13,t_mean,rainy,2010,18.73777961730957,1312,14.422405242919922,321.9069519042969,GDLR2,Gudalur,GDLR,Non-shola forest
14,ppt,dry,1870,64.52020263671875,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,dry,1880,56.23746871948242,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,dry,1890,46.64314651489258,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,dry,1900,83.841156005859375,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,dry,1910,61.750633239746094,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,dry,1920,95.23688507080078,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,dry,1930,76.65177917480469,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,dry,1940,90.8491439819336,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,dry,1950,84.55299377441406,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,dry,1960,63.76679992675781,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,dry,1970,71.38470458984375,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,dry,1980,58.48275375366211,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,dry,1990,57.35338592529297,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,dry,2000,63.11093521118164,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,dry,2010,57.62799835205078,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,rainy,1870,118.4085464477539,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,rainy,1880,111.16993713378906,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,rainy,1890,85.64875793457031,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,rainy,1900,127.9715805053711,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,rainy,1910,191.06985473632812,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,rainy,1920,209.35708618164062,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,rainy,1930,239.9908447265625,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,rainy,1940,223.6595458984375,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,rainy,1950,163.6060028076172,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,rainy,1960,159.4597930908203,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,rainy,1970,190.3584442138672,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,rainy,1980,173.3007354736328,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,rainy,1990,165.50833129882812,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,rainy,2000,145.85545349121094,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,ppt,rainy,2010,147.09466552734375,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,dry,1870,14.795674324035645,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,dry,1880,14.580138206481934,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,dry,1890,14.687309265136719,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,dry,1900,14.741512298583984,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,dry,1910,14.538098335266113,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,dry,1920,14.726490020751953,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,dry,1930,14.776369094848633,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,dry,1940,14.894407272338867,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,dry,1950,15.004016876220703,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,dry,1960,15.010231971740723,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,dry,1970,15.040051460266113,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,dry,1980,15.384729385375977,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,dry,1990,15.36964225769043,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,dry,2000,15.453064918518066,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,dry,2010,15.936936378479004,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,rainy,1870,14.047638893127441,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,rainy,1880,14.019432067871094,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,rainy,1890,14.20958423614502,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,rainy,1900,14.28324031829834,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,rainy,1910,14.176076889038086,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,rainy,1920,14.296174049377441,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,rainy,1930,14.289741516113281,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,rainy,1940,14.520206451416016,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,rainy,1950,14.422914505004883,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,rainy,1960,14.50102710723877,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,rainy,1970,14.550739288330078,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,rainy,1980,14.86667537689209,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,rainy,1990,14.883341789245605,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,rainy,2000,14.983709335327148,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
14,t_mean,rainy,2010,15.309405326843262,2293,1.8420418500900269,90,GVSL1,Governor Shola,GVSL,Plantation
